,sample_id,rock_name,qap_name,major_id,method_id,sio2,tio2,al2o3,fe2o3,mgo,cao,mno,k2o,na2o,p2o5,rock_type
45998,1013377,gneiss,monzogranite,550789,1,71.6,0.79,12.29,1.3,0.56,2.1,0.07,4.71,2.7,0.19,granite
45999,1013392,granite,monzogranite,492382,1,66.7,0.81,13.25,1.82,0.58,2.74,0.12,5.61,1.97,0.29,granite
46000,1013396,gneiss,monzogranite,538451,1,70.67,0.82,13.24,1.03,1.18,2.22,0.06,3.31,2.64,0.19,granite
46001,1013397,gneiss,monzogranite,544305,1,71.1,0.82,12.22,1.06,0.58,2.52,0.07,4.12,3.1,0.22,granite
46002,1013409,granite,monzogranite,487992,1,66.3,0.83,14.44,0.71,1.46,2.95,0.07,5.4,2.28,0.28,granite
46003,1013411,granite,monzogranite,524304,1,69.5,0.83,13.05,0.72,0.55,2.24,0.05,5.59,2.11,0.24,granite
46004,1013415,gneiss,monzogranite,481969,1,65.77,0.84,15.82,1.64,1.15,3.06,0.07,4.08,3.05,0.22,granite
46005,1013426,granite,monzogranite,513780,1,68.6,0.85,13.73,0.77,0.53,2.29,0.05,6.04,2.08,0.3,granite
46006,1013427,granite,monzogranite,501426,1,67.53,0.85,14.38,1.37,1.52,2.75,0.09,3.37,2.51,0.12,granite
46007,1013432,granite,monzogranite,455600,1,63.4,0.86,16.05,1.06,2.52,3.52,0.09,5.59,2.1,0.32,granite
46008,1013433,granulite,diorite,293067,1,52.2,0.86,14.82,1.33,7.28,9.66,0.2,0.31,3.13,0.09,diorite
46009,1013435,granulite,diorite,344524,1,54.94,0.86,24.12,0.39,1.13,8.57,0.05,0.58,5.29,0.24,diorite
46010,1013441,granodiorite,monzogranite,471578,1,64.8,0.87,16.29,0.48,1.81,3.19,0.09,3.54,2.7,0.34,granite
46011,1013443,granite,monzogranite,485826,5254,66.1,0.87,15.75,0.53,0.83,2.0,0.01,5.63,2.67,0.23,granite
46012,1013454,granite,monzogranite,485829,1,66.1,0.89,14.85,1.83,1.11,2.42,0.06,5.71,2.89,0.38,granite
46013,1013465,gneiss,monzogranite,550793,1,71.6,0.9,11.46,2.49,0.96,2.14,0.07,4.29,2.71,0.17,granite
46014,1013469,gabbro,diorite,288102,1,52.0,0.9,18.47,1.39,7.08,7.72,0.12,0.69,3.32,0.14,diorite
46015,1013476,granite,monzogranite,484737,1,66.0,0.91,14.97,0.98,1.1,2.63,0.05,6.82,1.85,0.36,granite
46016,1013495,gneiss,monzogranite,531775,1,70.1,0.93,12.94,0.31,2.62,1.6,0.1,2.31,1.71,0.07,granite
46017,1013498,gneiss,monzogranite,518417,1,69.0,0.93,12.8,1.16,2.24,2.37,0.1,3.38,2.11,0.15,granite
46018,1013501,amphibolite,diorite,248740,1,50.82,0.93,14.76,2.69,7.44,9.95,0.16,0.12,3.25,0.08,diorite
46019,1013502,basalt,diorite,236503,1,50.57,0.93,15.5,1.89,7.22,11.68,0.14,0.12,2.77,0.11,diorite
46020,1013503,granite,monzogranite,483636,5254,65.9,0.93,15.82,0.48,0.88,2.11,0.02,5.44,2.86,0.24,granite
46021,1013506,gneiss,monzogranite,482869,1,65.84,0.94,14.05,0.88,2.56,1.87,0.05,4.05,2.72,0.09,granite
46022,1013507,gneiss,monzogranite,521935,1,69.3,0.94,12.39,1.64,0.92,2.73,0.11,4.09,2.95,0.28,granite
46023,1013519,granulite,diorite,168098,1,49.0,0.95,13.6,1.89,7.07,9.03,0.24,0.77,2.39,0.11,diorite
46024,1013524,gneiss,monzogranite,506917,1,68.0,0.96,12.46,2.21,1.0,2.51,0.09,5.25,2.91,0.2,granite
46025,1013525,granite,monzogranite,489166,1,66.4,0.96,15.03,1.2,1.61,3.36,0.06,5.19,2.09,0.29,granite
46026,1013533,gneiss,monzogranite,519612,1,69.1,0.97,12.93,1.67,0.64,2.4,0.1,5.25,2.95,0.25,granite
46027,1013537,granite,syenogranite,395122,1,58.6,0.97,16.75,1.01,4.15,0.74,0.17,5.68,0.76,0.19,granite
46028,1013540,amphibolite,diorite,258177,1,51.05,0.97,18.16,2.43,4.68,10.03,0.15,0.35,3.35,0.22,diorite
46029,1013542,basalt,diorite,150037,1,48.5,0.97,14.5,2.44,8.01,11.31,0.19,0.15,2.14,0.07,diorite
46030,1013549,basalt,diorite,215922,1,50.14,0.98,15.12,2.24,7.47,10.51,0.16,0.12,2.95,0.08,diorite
46031,1013569,gneiss,diorite,332463,1,54.2,1.01,18.3,1.41,3.93,6.68,0.1,0.97,4.89,0.53,diorite
46032,1013581,amphibolite,diorite,146642,1,48.4,1.02,15.07,1.06,8.64,10.61,0.21,0.29,1.95,0.09,diorite
46033,1013584,basalt,diorite,170059,1,49.04,1.02,14.84,2.32,8.65,10.3,0.2,0.12,2.19,0.08,diorite
46034,1013589,gneiss,monzogranite,515396,1,68.77,1.03,15.46,0.45,1.12,2.39,0.02,4.48,3.04,0.05,granite
46035,1013591,granulite,diorite,200248,1,49.8,1.03,14.43,1.84,7.43,10.12,0.18,0.62,2.46,0.18,diorite
46036,1013592,gabbro,diorite,209008,1,50.0,1.03,19.55,3.62,5.74,11.37,0.13,0.15,2.79,0.19,diorite
46037,1013594,gneiss,diorite,328633,1,53.99,1.03,20.34,1.71,3.65,7.16,0.08,0.59,4.69,0.36,diorite
46038,1013603,gneiss,monzogranite,474189,1,65.05,1.05,15.23,1.23,1.15,2.35,0.04,5.5,2.71,0.46,granite
46039,1013604,granite,monzogranite,488030,1,66.3,1.05,13.57,1.08,2.59,3.71,0.11,3.4,2.05,0.37,granite
46040,1013610,opx-bt gneiss,monzogranite,520930,1,69.23,0.46,15.58,2.5,0.64,2.27,0.03,4.26,3.75,0.11,granite
46041,1013616,granite,monzogranite,485238,1,66.07,1.06,14.18,3.56,0.86,3.29,0.08,3.96,2.09,0.27,granite
46042,1013621,granite,monzogranite,478203,1,65.4,1.06,13.04,2.27,0.77,3.17,0.15,4.97,2.06,0.41,granite
46043,1013626,amphibolite,diorite,146671,1,48.4,1.06,14.34,3.37,7.25,10.77,0.19,0.72,1.95,0.1,diorite
46044,1013643,amphibolite,diorite,160810,1,48.8,1.09,16.31,1.32,6.18,12.45,0.17,0.17,2.2,0.06,diorite
46045,1013656,gneiss,monzogranite,491369,1,66.6,1.11,13.08,2.03,1.22,3.28,0.09,3.89,2.87,0.26,granite
46046,1013669,granulite,diorite,130618,1,47.9,1.12,14.1,2.94,7.66,11.23,0.29,0.05,2.31,0.16,diorite
46047,1013670,granite,monzogranite,468306,1,64.5,1.12,14.89,1.46,2.21,3.75,0.08,4.38,2.08,0.31,granite
46048,1013682,granite,monzogranite,469407,1,64.6,1.15,13.24,5.04,0.8,3.47,0.16,3.68,2.15,0.46,granite
46049,1013707,proto-mylonitic- augen gneiss,monzogranite,532319,1,70.18,0.4,14.86,2.75,0.51,2.06,0.03,5.27,2.8,0.12,granite
46050,1013740,granite,monzogranite,481544,1,65.7,1.23,14.4,0.95,1.02,3.01,0.08,5.41,2.0,0.4,granite
46051,1013744,amphibolite,diorite,228239,1,50.4,1.24,17.06,2.67,5.73,8.91,0.18,0.79,3.13,0.25,diorite
46052,1013751,granite,monzogranite,462610,1,64.0,1.25,13.92,1.85,1.19,3.59,0.15,4.16,2.3,0.47,granite
46053,1013767,gneiss,monzogranite,489185,1,66.4,1.28,12.92,2.7,1.16,3.35,0.13,4.26,3.07,0.39,granite
46054,1013769,basalt,diorite,124613,1,47.7,1.28,17.3,2.71,7.16,12.06,0.18,0.31,1.92,0.14,diorite
46055,1013779,gneiss,monzogranite,481546,1,65.7,1.3,12.88,2.63,1.08,3.39,0.15,4.18,2.98,0.42,granite
46056,1013786,monzonite,monzogranite,413171,1,60.0,1.31,13.93,2.57,0.94,4.64,0.2,3.56,2.6,0.49,granite
46057,1013793,granite,monzogranite,460320,1,63.8,1.32,13.86,2.07,1.25,3.47,0.17,4.02,2.1,0.54,granite
46058,1013803,gneiss,monzogranite,469416,1,64.6,1.34,13.57,2.86,1.22,3.79,0.11,4.83,1.82,0.34,granite
46059,1013806,granite,monzogranite,460704,1,63.86,1.35,14.52,1.12,1.0,3.29,0.09,5.34,2.27,0.45,granite
46060,1013809,gneiss,diorite,214059,1,50.1,1.35,15.04,2.41,6.39,9.72,0.16,0.78,3.2,0.16,diorite
46061,1013815,dyke,diorite,146869,1,48.4,1.37,14.58,2.84,7.13,12.14,0.2,0.19,2.22,0.11,diorite
46062,1013820,granite,monzogranite,477143,1,65.3,1.38,13.27,2.59,1.05,3.42,0.14,4.89,2.0,0.45,granite
46063,1013830,granulite,diorite,82914,1,45.8,1.4,15.85,2.02,9.36,9.51,0.28,0.48,1.0,0.13,diorite
46064,1013832,granite,monzogranite,469417,1,64.6,1.4,13.27,1.81,1.49,3.92,0.15,3.89,2.12,0.48,granite
46065,1013837,basalt,diorite,157416,1,48.7,1.42,13.51,5.31,6.23,11.19,0.23,0.29,2.97,0.12,diorite
46066,1013838,grt-bt-hbl gneiss,monzogranite,528071,1,69.83,0.47,14.7,3.78,0.71,2.68,0.04,3.68,3.13,0.13,granite
46067,1013843,basalt,diorite,150377,1,48.5,1.44,13.98,2.82,6.98,11.46,0.21,0.18,2.33,0.11,diorite
46068,1013845,gneiss,monzogranite,466000,1,64.3,1.44,13.65,2.7,1.43,3.66,0.13,4.52,2.21,0.4,granite
46069,1013847,basalt,diorite,157441,1,48.7,1.45,14.31,3.23,7.03,11.89,0.21,0.21,2.27,0.12,diorite
46070,1013850,granite,monzogranite,455695,1,63.4,1.45,13.56,1.76,1.06,3.65,0.17,4.2,2.24,0.6,granite
46071,1013852,basalt,diorite,137049,1,48.1,1.45,16.27,1.98,7.07,12.14,0.18,0.31,2.13,0.13,diorite
46072,1013856,granite,monzogranite,459214,1,63.7,1.47,14.82,0.71,1.95,4.4,0.15,3.98,2.1,0.39,granite
46073,1013857,granulite,diorite,196291,1,49.7,1.47,14.56,1.58,7.75,9.67,0.24,0.29,2.88,0.17,diorite
46074,1013861,basalt,diorite,133890,1,48.0,1.47,15.5,3.2,7.46,11.74,0.19,0.33,2.0,0.14,diorite
46075,1013862,granite,monzogranite,477145,1,65.3,1.48,14.44,0.79,1.91,4.32,0.14,3.84,2.0,0.39,granite
46076,1013868,granite,monzogranite,453331,1,63.2,1.49,14.1,1.31,2.37,4.58,0.16,3.97,1.88,0.37,granite
46077,1013876,basalt,diorite,180167,1,49.3,1.51,14.0,2.01,7.18,11.74,0.19,0.32,2.55,0.15,diorite
46078,1013878,basalt,diorite,153877,1,48.6,1.51,14.84,2.06,6.82,11.43,0.23,0.36,2.27,0.13,diorite
46079,1013879,basalt,diorite,143536,1,48.3,1.51,15.91,2.79,7.39,12.1,0.19,0.31,2.13,0.13,diorite
46080,1013887,basalt,diorite,133928,1,48.0,1.54,14.56,2.14,7.56,11.01,0.22,0.22,2.37,0.13,diorite
46081,1013891,grt-bt gneiss,monzogranite,480878,1,65.67,0.68,16.73,3.58,1.09,2.94,0.03,4.9,3.16,0.16,granite
46082,1013915,granite,monzogranite,455699,1,63.4,1.59,14.65,1.17,2.16,4.51,0.16,3.51,2.1,0.39,granite
46083,1013917,amphibolite,diorite,74205,1,45.23,1.6,17.53,4.92,4.75,10.76,0.21,0.35,2.4,0.34,diorite
46084,1013924,meta-leuco- granite,monzogranite,537995,1,70.61,0.27,12.36,2.97,0.3,1.02,0.04,3.96,2.82,0.09,granite
46085,1013931,basalt,diorite,118989,1,47.5,1.64,14.27,2.11,7.45,10.99,0.23,0.23,2.4,0.13,diorite
46086,1013942,basalt,diorite,205146,1,49.9,1.65,14.23,2.95,6.61,11.26,0.2,0.47,2.65,0.16,diorite
46087,1013967,basalt,diorite,116192,1,47.4,1.7,15.28,1.82,7.52,10.41,0.21,0.33,2.29,0.16,diorite
46089,1013980,basalt,diorite,164928,1,48.9,1.73,13.23,1.13,6.99,11.84,0.22,0.31,2.39,0.17,diorite
46090,1013991,basalt,diorite,140426,1,48.2,1.78,13.35,3.53,6.93,11.28,0.22,0.24,2.43,0.18,diorite
46091,1013992,granite,monzogranite,426098,1,61.0,1.78,13.37,2.45,1.91,4.99,0.18,3.61,2.13,0.47,granite
46092,1014002,basalt,diorite,157665,1,48.7,1.81,13.7,1.12,6.99,11.24,0.21,0.64,2.26,0.19,diorite
46093,1014007,granite,monzogranite,419700,1,60.5,1.82,13.46,2.25,2.05,5.2,0.19,3.43,2.25,0.49,granite
46094,1014015,amphibolite,diorite,223900,1,50.3,1.85,14.52,1.8,5.13,8.04,0.22,0.56,3.85,0.14,diorite
46095,1014017,granulite,diorite,134065,1,48.0,1.86,13.65,1.79,6.54,11.19,0.22,0.31,2.5,0.19,diorite
46096,1014023,basalt,diorite,134077,1,48.0,1.88,15.18,1.49,6.67,11.54,0.21,0.32,2.57,0.16,diorite
46097,1014034,monzonite,monzogranite,408022,1,59.6,1.91,14.46,2.68,2.28,4.72,0.17,3.79,2.2,0.61,granite
46098,1014046,granite,monzogranite,424705,1,60.9,1.98,14.22,1.65,2.44,4.94,0.2,3.6,1.85,0.48,granite
46099,1014047,monzonite,monzogranite,405436,1,59.4,1.98,14.56,2.51,2.31,4.85,0.16,3.64,2.21,0.63,granite
46100,1014066,granulite,diorite,89940,1,46.2,2.05,14.32,2.37,7.27,11.27,0.23,0.19,1.98,0.21,diorite
46101,1014070,granite,monzogranite,417072,1,60.3,2.07,13.82,1.66,2.5,4.96,0.22,3.58,1.8,0.52,granite
46102,1014071,basalt,diorite,150712,1,48.5,2.07,12.91,1.2,6.05,10.95,0.23,0.35,2.77,0.19,diorite
46103,1014093,basalt,diorite,106379,1,47.0,2.15,13.16,2.92,6.17,10.18,0.25,0.43,2.43,0.18,diorite
46104,1014101,granulite,diorite,137338,1,48.1,2.19,13.48,3.5,6.45,10.7,0.21,0.28,2.9,0.22,diorite
46105,1014114,basalt,diorite,161520,1,48.8,2.22,12.91,3.21,5.83,10.32,0.25,0.55,2.9,0.22,diorite
46106,1014137,granulite,diorite,101886,1,46.8,2.32,15.32,4.4,7.28,9.96,0.25,0.36,2.21,0.62,diorite
46107,1014151,basalt,diorite,119259,1,47.5,2.38,15.07,3.79,6.52,8.9,0.17,0.78,2.63,0.38,diorite
46108,1014161,grt augen gneiss,monzogranite,533631,1,70.29,0.44,14.5,3.64,0.55,1.78,0.04,4.92,2.73,0.22,granite
46109,1014190,basalt,diorite,69606,1,44.9,2.6,13.7,3.2,6.69,9.16,0.24,0.46,2.24,0.36,diorite
46110,1014196,basalt,diorite,97746,1,46.6,2.65,13.21,2.56,6.13,9.44,0.25,0.63,2.64,0.27,diorite
46111,1014231,norite,diorite,75291,1,45.3,2.85,16.22,6.72,3.48,7.72,0.34,0.41,3.25,1.35,diorite
46112,1014257,dolerite,diorite,111473,1,47.2,3.08,14.02,3.51,6.29,9.25,0.15,0.69,3.14,0.32,diorite
46113,1014295,augen gneiss,monzogranite,479933,1,65.59,0.73,15.93,4.29,1.34,2.58,0.04,4.82,3.02,0.18,granite
46114,1014305,hbl gneiss,monzogranite,522417,1,69.37,0.47,14.3,3.73,0.36,1.87,0.05,4.48,4.41,0.11,granite
46115,1014324,bt gneiss- granite,monzogranite,504905,1,67.85,0.5,15.21,4.59,0.5,1.96,0.05,4.43,3.38,0.22,granite
46116,1014362,grt-bt gneiss,monzogranite,540665,1,70.83,0.52,14.36,3.39,0.96,1.61,0.05,4.17,2.97,0.08,granite
46117,1014389,,monzogranite,560573,5254,72.38,0.25,13.91,0.0,0.36,1.92,0.02,4.64,2.72,0.05,granite
46118,1014415,,diorite,219937,5266,50.22,0.9,15.69,11.2,7.49,9.86,0.18,0.79,2.68,0.08,diorite
46122,1014425,,monzogranite,543084,5254,71.01,0.2,14.72,0.37,0.31,1.2,0.03,5.25,3.23,0.03,granite
46123,1014426,,diorite,197226,5254,49.72,0.21,23.96,0.5,6.39,12.41,0.09,0.17,1.71,0.04,diorite
46124,1014427,,monzogranite,548798,5254,71.48,0.27,15.41,0.82,0.48,2.35,0.03,4.17,3.73,0.06,granite
46125,1014429,,monzogranite,525773,5254,69.65,0.35,16.36,0.54,0.43,2.3,0.05,4.21,3.92,0.07,granite
46126,1014431,,monzogranite,489592,5254,66.47,0.41,15.68,1.18,0.69,2.46,0.07,5.45,3.18,0.13,granite
46127,1014442,,diorite,119667,5254,47.51,1.88,20.06,11.35,3.07,8.89,0.2,0.56,3.45,0.62,diorite
46128,1014444,granitic & gneissic,monzogranite,572520,5254,73.24,0.17,14.42,0.52,0.36,2.09,0.0,5.17,2.65,0.0,granite
46129,1014445,granitic & gneissic,monzogranite,580507,5254,73.84,0.17,13.68,0.59,0.23,1.52,0.0,5.04,2.88,0.0,granite
46131,1014447,granitic,monzogranite,563061,5254,72.56,0.24,14.23,0.71,0.42,1.9,0.0,5.86,2.28,0.06,granite
46132,1014449,granitic & gneissic,monzogranite,525774,5254,69.65,0.35,16.36,0.54,0.43,2.3,0.05,4.21,3.92,0.07,granite
46133,1014451,granitic & dioritic & gneissic,monzogranite,533549,5254,70.28,0.37,14.69,0.71,0.85,2.49,0.0,4.11,2.75,0.1,granite
46134,1014452,granitic,monzogranite,530868,5254,70.05,0.38,14.76,0.59,0.88,2.77,0.05,5.06,2.51,0.09,granite
46135,1014454,granitic,monzogranite,508235,5254,68.12,0.47,15.68,0.73,0.97,3.03,0.05,4.17,2.81,0.11,granite
46136,1014455,granitic,monzogranite,509559,5254,68.25,0.48,15.16,0.55,1.11,2.95,0.0,4.76,2.82,0.11,granite
46137,1014457,granitic,monzogranite,471731,5254,64.82,0.53,17.12,0.82,1.32,2.89,0.0,5.8,2.51,0.16,granite
46138,1014458,granitic,monzogranite,499238,5254,67.34,0.54,15.95,0.74,1.11,3.4,0.0,4.28,2.74,0.14,granite
46139,1014490,dacite,syenogranite,484186,5356,65.99,0.53,13.81,4.8,1.64,4.65,0.04,7.66,0.06,0.13,granite
46140,1014535,,monzogranite,616484,5296,77.29,0.02,12.8,0.62,0.1,1.64,0.01,4.36,2.77,0.05,granite
46141,1014536,,monzogranite,560547,5296,72.38,0.04,12.55,3.95,1.86,1.83,0.05,3.9,2.62,0.1,granite
46142,1014538,bt plagio- gneiss,monzogranite,453701,1,63.25,1.26,14.8,7.5,1.28,3.55,0.09,3.6,2.91,0.5,granite
46143,1014539,,monzogranite,585586,5296,74.22,0.22,12.96,2.57,0.44,1.89,0.04,4.47,2.64,0.06,granite
46144,1014540,,monzogranite,575251,5296,73.45,0.27,13.67,2.18,0.5,1.54,0.03,5.12,2.75,0.06,granite
46145,1014542,,monzogranite,541100,5296,70.89,0.37,14.02,3.97,0.08,1.43,0.04,5.22,2.62,0.08,granite
46146,1014543,,monzogranite,567444,5296,72.89,0.41,13.27,3.56,0.44,1.68,0.05,4.25,2.91,0.13,granite
46147,1014544,,monzogranite,547506,5296,71.38,0.46,13.09,4.4,1.05,2.94,0.05,3.47,2.69,0.11,granite
46148,1014546,,monzogranite,549809,5296,71.54,0.51,13.74,4.69,0.02,2.02,0.05,3.96,2.59,0.24,granite
46149,1014547,,monzogranite,520942,5296,69.23,0.54,14.43,5.32,1.07,2.44,0.06,3.72,2.7,0.14,granite
46150,1014548,,monzogranite,541961,5296,70.94,0.55,13.92,4.34,1.06,1.74,0.05,3.78,2.98,0.09,granite
46151,1014551,,monzogranite,537115,5296,70.56,0.62,13.73,4.96,0.98,2.02,0.05,4.24,2.48,0.13,granite
46152,1014552,,monzogranite,483109,5296,65.88,0.64,14.45,6.06,2.08,2.59,0.08,4.12,3.29,0.3,granite
46153,1014553,,monzogranite,514373,5296,68.69,0.69,14.15,5.91,1.01,2.37,0.07,3.81,2.53,0.24,granite
46154,1014554,,monzogranite,528487,5296,69.89,0.72,14.83,6.46,1.16,2.83,0.07,3.65,2.46,0.32,granite
46155,1014557,,monzogranite,500560,5296,67.47,0.78,14.32,6.42,1.44,2.21,0.05,3.99,2.6,0.21,granite
46156,1014558,,monzogranite,490346,5296,66.51,0.82,15.01,6.78,1.19,3.01,0.08,3.35,2.59,0.37,granite
46157,1014559,,monzogranite,499461,5296,67.37,0.82,14.7,6.39,1.46,2.64,0.03,3.45,2.48,0.22,granite
46158,1014561,,monzogranite,502578,5296,67.64,0.86,14.66,6.78,1.55,2.3,0.07,3.15,2.56,0.13,granite
46159,1014562,,monzogranite,480946,5296,65.68,0.9,14.08,7.14,0.9,2.44,0.09,5.13,2.9,0.35,granite
46160,1014565,,monzogranite,482932,5296,65.85,0.95,13.78,7.52,0.92,2.42,0.1,4.96,2.89,0.34,granite
46161,1014568,,monzogranite,478689,5296,65.47,0.98,14.45,7.79,1.73,2.82,0.08,3.46,2.54,0.16,granite
46162,1014574,,monzogranite,432569,5296,61.51,1.12,15.25,9.69,1.22,3.38,0.11,3.85,3.06,0.48,granite
46163,1014575,,monzogranite,492616,5296,66.73,1.2,15.02,3.67,1.43,1.75,0.03,6.38,2.68,0.25,granite
46164,1014577,,monzogranite,480950,5296,65.68,1.26,15.07,3.9,1.17,2.51,0.04,6.3,2.81,0.43,granite
46165,1014581,,monzogranite,483069,5296,65.87,1.3,14.3,5.67,1.15,2.27,0.05,5.33,2.69,0.56,granite
46166,1014582,,diorite,186452,5296,49.47,1.56,16.73,11.92,7.43,8.67,0.16,0.83,2.56,0.24,diorite
46167,1014586,,monzogranite,487053,5296,66.22,1.93,14.81,6.34,1.1,2.62,0.07,4.62,2.33,0.53,granite
46170,1014635,,diorite,282707,5302,51.8,0.86,17.01,9.34,6.58,9.58,0.16,0.22,3.5,0.19,diorite
46171,1014641,,diorite,181070,5302,49.32,0.42,19.1,11.15,6.68,10.67,0.2,0.2,2.05,0.03,diorite
46187,1014686,microgabbro,diorite,101152,5415,46.79,1.06,16.42,0.94,5.76,10.76,0.15,0.95,2.27,0.24,diorite
46188,1014710,porphyritic microgranite dyke,monzogranite,583086,5415,74.03,0.1,14.49,0.24,0.57,2.27,0.01,3.83,2.46,0.03,granite
46192,1014849,kirawanvaggan megacrystic orthogneiss complex,monzogranite,556713,4857,72.09,0.27,13.12,3.69,0.23,1.42,0.08,5.29,3.13,0.05,granite
46194,1014852,dalmatian granite,monzogranite,588489,5417,74.47,0.09,14.17,0.18,0.23,0.94,0.01,5.05,3.31,0.06,granite
46204,1014866,dalmatian granite,monzogranite,595364,5417,75.02,0.09,13.77,0.2,0.24,0.83,0.01,5.23,3.39,0.05,granite
46206,1014869,kirawanvaggan megacrystic orthogneiss complex,monzogranite,569568,4857,73.01,0.18,13.25,2.26,0.35,1.33,0.04,4.45,3.8,0.1,granite
46207,1014870,kirawanvaggan megacrystic orthogneiss complex,monzogranite,599206,4857,75.38,0.18,13.05,0.18,0.3,1.23,0.01,4.05,3.7,0.05,granite
46208,1014871,kirawanvaggan megacrystic orthogneiss complex,monzogranite,593140,4857,74.84,0.27,12.08,2.38,0.32,1.14,0.03,5.58,2.74,0.06,granite
46210,1014873,kirawanvaggan megacrystic orthogneiss complex,monzogranite,551134,4857,71.65,0.28,13.39,2.98,0.31,1.52,0.04,5.53,3.22,0.09,granite
46211,1014874,kirawanvaggan megacrystic orthogneiss complex,monzogranite,556246,4857,72.03,0.29,13.02,3.61,0.3,1.39,0.06,5.61,2.83,0.08,granite
46212,1014875,kirawanvaggan megacrystic orthogneiss complex,monzogranite,549273,4857,71.5,0.32,13.94,3.23,0.36,1.51,0.05,5.35,3.43,0.09,granite
46213,1014876,kirawanvaggan megacrystic orthogneiss complex,monzogranite,576451,4857,73.53,0.32,12.56,2.27,0.13,1.37,0.04,5.2,3.22,0.08,granite
46214,1014877,kirawanvaggan megacrystic orthogneiss complex,monzogranite,538493,4857,70.68,0.36,14.16,3.03,0.53,1.56,0.05,5.36,3.55,0.1,granite
46215,1014878,kirawanvaggan megacrystic orthogneiss complex,monzogranite,565850,4857,72.76,0.38,13.02,2.84,0.14,1.21,0.08,5.82,3.29,0.09,granite
46216,1014879,kirawanvaggan megacrystic orthogneiss complex,monzogranite,559318,4857,72.28,0.4,12.48,4.57,0.32,1.46,0.08,5.16,3.2,0.1,granite
46217,1014881,kirawanvaggan megacrystic orthogneiss complex,monzogranite,563013,4857,72.55,0.41,13.3,2.92,0.43,1.46,0.04,4.55,3.68,0.14,granite
46218,1014882,kirawanvaggan megacrystic orthogneiss complex,monzogranite,524656,4857,69.55,0.45,13.99,4.1,0.54,2.17,0.08,5.67,2.75,0.15,granite
46219,1014884,kirawanvaggan megacrystic orthogneiss complex,monzogranite,524451,4857,69.52,0.5,13.44,5.44,0.37,1.71,0.09,4.87,3.44,0.09,granite
46220,1014886,kirawanvaggan megacrystic orthogneiss complex,monzogranite,535624,4857,70.43,0.57,13.72,3.52,0.43,2.1,0.05,5.02,3.86,0.16,granite
46222,1014888,kirawanvaggan megacrystic orthogneiss complex,monzogranite,509457,4857,68.23,0.95,12.87,5.56,1.07,2.34,0.08,4.7,3.33,0.34,granite
46223,1014889,kirawanvaggan megacrystic orthogneiss complex,monzogranite,520945,4857,69.23,0.59,14.02,4.13,0.66,1.85,0.05,4.49,3.55,0.21,granite
46224,1014890,kirawanvaggan megacrystic orthogneiss complex,monzogranite,514064,4857,68.64,0.61,14.13,4.55,0.76,2.26,0.09,4.37,3.67,0.24,granite
46225,1014891,kirawanvaggan megacrystic orthogneiss complex,monzogranite,503427,4857,67.7,0.68,14.1,4.6,0.94,2.43,0.07,4.23,3.75,0.25,granite
46226,1014892,kirawanvaggan megacrystic orthogneiss complex,monzogranite,500619,4857,67.48,0.83,14.82,4.73,1.22,2.26,0.07,5.32,2.88,0.32,granite
46227,1014896,dalmatian granite,monzogranite,586744,5417,74.31,0.09,14.98,0.19,0.15,1.16,0.0,5.07,3.95,0.06,granite
46228,1014898,kirawanvaggan megacrystic orthogneiss complex,monzogranite,480891,4857,65.67,1.16,14.02,6.53,1.32,3.0,0.09,4.64,2.85,0.42,granite
46229,1014901,kirawanvaggan megacrystic orthogneiss complex,monzogranite,471835,4857,64.83,1.25,13.98,7.13,1.54,3.08,0.1,4.13,3.01,0.49,granite
46230,1014902,kirawanvaggan megacrystic orthogneiss complex,monzogranite,480578,4857,65.62,1.27,14.15,6.5,1.15,3.0,0.09,4.51,3.7,0.43,granite
46231,1014903,dalmatian granite,monzogranite,588022,5417,74.41,0.09,14.5,0.23,0.3,1.08,0.01,5.47,3.47,0.07,granite
46232,1014905,kirawanvaggan megacrystic orthogneiss complex,monzogranite,469688,4857,64.64,1.3,14.94,7.12,1.51,2.86,0.14,3.81,3.24,0.55,granite
46233,1014908,kirawanvaggan megacrystic orthogneiss complex,monzogranite,446089,4857,62.6,1.59,12.79,8.75,1.95,3.82,0.14,3.97,2.83,0.71,granite
46234,1014910,dalmatian granite,monzogranite,582109,5417,73.98,0.13,14.79,0.21,0.14,1.05,0.01,4.94,3.68,0.06,granite
46235,1014912,dalmatian granite,monzogranite,590680,5417,74.63,0.08,14.08,0.28,0.17,1.02,0.06,5.74,3.69,0.03,granite
46236,1014913,dalmatian granite,monzogranite,590679,5417,74.63,0.08,13.65,0.23,0.09,1.03,0.05,5.32,3.43,0.05,granite
46237,1014914,dalmatian granite,monzogranite,587039,5417,74.35,0.09,14.4,0.2,0.25,0.97,0.0,5.22,3.36,0.06,granite
46238,1014915,dalmatian granite,monzogranite,593107,5417,74.84,0.09,14.1,0.2,0.24,0.92,0.01,5.22,3.29,0.05,granite
46239,1014916,dalmatian granite,monzogranite,594366,5417,74.95,0.09,14.64,0.19,0.36,0.89,0.01,5.29,3.44,0.07,granite
46253,1014961,s¿strene,monzogranite,598970,5266,75.34,0.39,11.95,0.0,0.07,1.2,0.43,5.46,1.51,0.05,granite
46254,1014962,blundell,monzogranite,515888,5266,68.8,0.52,15.55,4.26,0.08,2.44,0.58,4.45,2.7,0.21,granite
